date,market_hash_name,price,daily_volume,weapon_type,rarity,wear,is_stattrak,is_floor_price,days_to_next_major,days_since_last_major,is_major_active,days_since_cs2_announce,steam_ccu
2021-06-25,MAG-7 | SWAG-7 (Factory New),3.9348,1313,MAG-7,Restricted,FN,0,0,123,656,0,-635,21500000
2021-06-26,MAG-7 | SWAG-7 (Factory New),4.1066,1004,MAG-7,Restricted,FN,0,0,122,657,0,-634,21500000
2021-06-27,MAG-7 | SWAG-7 (Factory New),2.7042,725,MAG-7,Restricted,FN,0,0,121,658,0,-633,21500000
2021-06-28,MAG-7 | SWAG-7 (Factory New),4.2523,1024,MAG-7,Restricted,FN,0,0,120,659,0,-632,21500000
2021-06-29,MAG-7 | SWAG-7 (Factory New),3.857,1321,MAG-7,Restricted,FN,0,0,119,660,0,-631,21500000
2021-06-30,MAG-7 | SWAG-7 (Factory New),3.9745,895,MAG-7,Restricted,FN,0,0,118,661,0,-630,21500000
2021-07-01,MAG-7 | SWAG-7 (Factory New),3.7991,754,MAG-7,Restricted,FN,0,0,117,662,0,-629,21000000
2021-07-02,MAG-7 | SWAG-7 (Factory New),3.1254,859,MAG-7,Restricted,FN,0,0,116,663,0,-628,21000000
2021-07-03,MAG-7 | SWAG-7 (Factory New),3.8036,772,MAG-7,Restricted,FN,0,0,115,664,0,-627,21000000
2021-07-04,MAG-7 | SWAG-7 (Factory New),3.2361,687,MAG-7,Restricted,FN,0,0,114,665,0,-626,21000000
2021-07-05,MAG-7 | SWAG-7 (Factory New),4.3233,651,MAG-7,Restricted,FN,0,0,113,666,0,-625,21000000
2021-07-06,MAG-7 | SWAG-7 (Factory New),3.7795,751,MAG-7,Restricted,FN,0,0,112,667,0,-624,21000000
2021-07-07,MAG-7 | SWAG-7 (Factory New),3.6612,1076,MAG-7,Restricted,FN,0,0,111,668,0,-623,21000000
2021-07-08,MAG-7 | SWAG-7 (Factory New),3.6358,885,MAG-7,Restricted,FN,0,0,110,669,0,-622,21000000
2021-07-09,MAG-7 | SWAG-7 (Factory New),3.5588,757,MAG-7,Restricted,FN,0,0,109,670,0,-621,21000000
2021-07-10,MAG-7 | SWAG-7 (Factory New),3.6377,676,MAG-7,Restricted,FN,0,0,108,671,0,-620,21000000
2021-07-11,MAG-7 | SWAG-7 (Factory New),4.1283,671,MAG-7,Restricted,FN,0,0,107,672,0,-619,21000000
2021-07-12,MAG-7 | SWAG-7 (Factory New),4.1227,835,MAG-7,Restricted,FN,0,0,106,673,0,-618,21000000
2021-07-13,MAG-7 | SWAG-7 (Factory New),4.1543,742,MAG-7,Restricted,FN,0,0,105,674,0,-617,21000000
2021-07-14,MAG-7 | SWAG-7 (Factory New),3.9709,910,MAG-7,Restricted,FN,0,0,104,675,0,-616,21000000
2021-07-15,MAG-7 | SWAG-7 (Factory New),3.5842,687,MAG-7,Restricted,FN,0,0,103,676,0,-615,21000000
2021-07-16,MAG-7 | SWAG-7 (Factory New),4.125,969,MAG-7,Restricted,FN,0,0,102,677,0,-614,21000000
2021-07-17,MAG-7 | SWAG-7 (Factory New),3.8096,746,MAG-7,Restricted,FN,0,0,101,678,0,-613,21000000
2021-07-18,MAG-7 | SWAG-7 (Factory New),4.2847,665,MAG-7,Restricted,FN,0,0,100,679,0,-612,21000000
2021-07-19,MAG-7 | SWAG-7 (Factory New),3.8744,560,MAG-7,Restricted,FN,0,0,99,680,0,-611,21000000
2021-07-20,MAG-7 | SWAG-7 (Factory New),4.2334,835,MAG-7,Restricted,FN,0,0,98,681,0,-610,21000000
2021-07-21,MAG-7 | SWAG-7 (Factory New),4.1326,1047,MAG-7,Restricted,FN,0,0,97,682,0,-609,21000000
2021-07-22,MAG-7 | SWAG-7 (Factory New),3.709,1009,MAG-7,Restricted,FN,0,0,96,683,0,-608,21000000
2021-07-23,MAG-7 | SWAG-7 (Factory New),3.3084,779,MAG-7,Restricted,FN,0,0,95,684,0,-607,21000000
2021-07-24,MAG-7 | SWAG-7 (Factory New),3.2608,975,MAG-7,Restricted,FN,0,0,94,685,0,-606,21000000
2021-07-25,MAG-7 | SWAG-7 (Factory New),3.4471,779,MAG-7,Restricted,FN,0,0,93,686,0,-605,21000000
2021-07-26,MAG-7 | SWAG-7 (Factory New),4.5505,807,MAG-7,Restricted,FN,0,0,92,687,0,-604,21000000
2021-07-27,MAG-7 | SWAG-7 (Factory New),2.9622,391,MAG-7,Restricted,FN,0,0,91,688,0,-603,21000000
2021-07-28,MAG-7 | SWAG-7 (Factory New),3.5317,935,MAG-7,Restricted,FN,0,0,90,689,0,-602,21000000
2021-07-29,MAG-7 | SWAG-7 (Factory New),3.0983,896,MAG-7,Restricted,FN,0,0,89,690,0,-601,21000000
2021-07-30,MAG-7 | SWAG-7 (Factory New),3.8042,1012,MAG-7,Restricted,FN,0,0,88,691,0,-600,21000000
2021-07-31,MAG-7 | SWAG-7 (Factory New),3.4516,769,MAG-7,Restricted,FN,0,0,87,692,0,-599,21000000
2021-08-01,MAG-7 | SWAG-7 (Factory New),3.6104,772,MAG-7,Restricted,FN,0,0,86,693,0,-598,20800000
2021-08-02,MAG-7 | SWAG-7 (Factory New),3.1989,670,MAG-7,Restricted,FN,0,0,85,694,0,-597,20800000
2021-08-03,MAG-7 | SWAG-7 (Factory New),2.9643,594,MAG-7,Restricted,FN,0,0,84,695,0,-596,20800000
2021-08-04,MAG-7 | SWAG-7 (Factory New),3.9161,834,MAG-7,Restricted,FN,0,0,83,696,0,-595,20800000
2021-08-05,MAG-7 | SWAG-7 (Factory New),3.3511,787,MAG-7,Restricted,FN,0,0,82,697,0,-594,20800000
2021-08-06,MAG-7 | SWAG-7 (Factory New),3.547,865,MAG-7,Restricted,FN,0,0,81,698,0,-593,20800000
2021-08-07,MAG-7 | SWAG-7 (Factory New),4.0688,728,MAG-7,Restricted,FN,0,0,80,699,0,-592,20800000
2021-08-08,MAG-7 | SWAG-7 (Factory New),3.7473,733,MAG-7,Restricted,FN,0,0,79,700,0,-591,20800000
2021-08-09,MAG-7 | SWAG-7 (Factory New),3.9377,1012,MAG-7,Restricted,FN,0,0,78,701,0,-590,20800000
2021-08-10,MAG-7 | SWAG-7 (Factory New),4.2249,794,MAG-7,Restricted,FN,0,0,77,702,0,-589,20800000
2021-08-11,MAG-7 | SWAG-7 (Factory New),2.9557,884,MAG-7,Restricted,FN,0,0,76,703,0,-588,20800000
2021-08-12,MAG-7 | SWAG-7 (Factory New),4.0574,702,MAG-7,Restricted,FN,0,0,75,704,0,-587,20800000
2021-08-13,MAG-7 | SWAG-7 (Factory New),4.3767,816,MAG-7,Restricted,FN,0,0,74,705,0,-586,20800000
2021-08-14,MAG-7 | SWAG-7 (Factory New),3.8437,1004,MAG-7,Restricted,FN,0,0,73,706,0,-585,20800000
2021-08-15,MAG-7 | SWAG-7 (Factory New),4.2846,747,MAG-7,Restricted,FN,0,0,72,707,0,-584,20800000
2021-08-16,MAG-7 | SWAG-7 (Factory New),3.5919,844,MAG-7,Restricted,FN,0,0,71,708,0,-583,20800000
2021-08-17,MAG-7 | SWAG-7 (Factory New),5.0833,789,MAG-7,Restricted,FN,0,0,70,709,0,-582,20800000
2021-08-18,MAG-7 | SWAG-7 (Factory New),3.2258,946,MAG-7,Restricted,FN,0,0,69,710,0,-581,20800000
2021-08-19,MAG-7 | SWAG-7 (Factory New),3.7485,1042,MAG-7,Restricted,FN,0,0,68,711,0,-580,20800000
2021-08-20,MAG-7 | SWAG-7 (Factory New),3.7742,812,MAG-7,Restricted,FN,0,0,67,712,0,-579,20800000
2021-08-21,MAG-7 | SWAG-7 (Factory New),3.9148,825,MAG-7,Restricted,FN,0,0,66,713,0,-578,20800000
2021-08-22,MAG-7 | SWAG-7 (Factory New),4.4538,806,MAG-7,Restricted,FN,0,0,65,714,0,-577,20800000
2021-08-23,MAG-7 | SWAG-7 (Factory New),3.1988,697,MAG-7,Restricted,FN,0,0,64,715,0,-576,20800000
2021-08-24,MAG-7 | SWAG-7 (Factory New),2.7212,782,MAG-7,Restricted,FN,0,0,63,716,0,-575,20800000
2021-08-25,MAG-7 | SWAG-7 (Factory New),3.7142,948,MAG-7,Restricted,FN,0,0,62,717,0,-574,20800000
2021-08-26,MAG-7 | SWAG-7 (Factory New),3.4134,988,MAG-7,Restricted,FN,0,0,61,718,0,-573,20800000
2021-08-27,MAG-7 | SWAG-7 (Factory New),3.2605,1132,MAG-7,Restricted,FN,0,0,60,719,0,-572,20800000
2021-08-28,MAG-7 | SWAG-7 (Factory New),3.2032,900,MAG-7,Restricted,FN,0,0,59,720,0,-571,20800000
2021-08-29,MAG-7 | SWAG-7 (Factory New),3.4042,739,MAG-7,Restricted,FN,0,0,58,721,0,-570,20800000
2021-08-30,MAG-7 | SWAG-7 (Factory New),3.201,637,MAG-7,Restricted,FN,0,0,57,722,0,-569,20800000
2021-08-31,MAG-7 | SWAG-7 (Factory New),4.0767,798,MAG-7,Restricted,FN,0,0,56,723,0,-568,20800000
2021-09-01,MAG-7 | SWAG-7 (Factory New),3.2049,752,MAG-7,Restricted,FN,0,0,55,724,0,-567,20500000
2021-09-02,MAG-7 | SWAG-7 (Factory New),4.0289,734,MAG-7,Restricted,FN,0,0,54,725,0,-566,20500000
2021-09-03,MAG-7 | SWAG-7 (Factory New),3.8779,898,MAG-7,Restricted,FN,0,0,53,726,0,-565,20500000
2021-09-04,MAG-7 | SWAG-7 (Factory New),3.7707,882,MAG-7,Restricted,FN,0,0,52,727,0,-564,20500000
2021-09-05,MAG-7 | SWAG-7 (Factory New),2.9176,667,MAG-7,Restricted,FN,0,0,51,728,0,-563,20500000
2021-09-06,MAG-7 | SWAG-7 (Factory New),3.8318,792,MAG-7,Restricted,FN,0,0,50,729,0,-562,20500000
2021-09-07,MAG-7 | SWAG-7 (Factory New),4.0234,563,MAG-7,Restricted,FN,0,0,49,730,0,-561,20500000
2021-09-08,MAG-7 | SWAG-7 (Factory New),3.6127,778,MAG-7,Restricted,FN,0,0,48,731,0,-560,20500000
2021-09-09,MAG-7 | SWAG-7 (Factory New),4.8342,909,MAG-7,Restricted,FN,0,0,47,732,0,-559,20500000
2021-09-10,MAG-7 | SWAG-7 (Factory New),3.6317,1023,MAG-7,Restricted,FN,0,0,46,733,0,-558,20500000
2021-09-11,MAG-7 | SWAG-7 (Factory New),3.0024,1330,MAG-7,Restricted,FN,0,0,45,734,0,-557,20500000
2021-09-12,MAG-7 | SWAG-7 (Factory New),4.8767,1015,MAG-7,Restricted,FN,0,0,44,735,0,-556,20500000
2021-09-13,MAG-7 | SWAG-7 (Factory New),3.1705,647,MAG-7,Restricted,FN,0,0,43,736,0,-555,20500000
2021-09-14,MAG-7 | SWAG-7 (Factory New),4.8101,798,MAG-7,Restricted,FN,0,0,42,737,0,-554,20500000
2021-09-15,MAG-7 | SWAG-7 (Factory New),4.1496,859,MAG-7,Restricted,FN,0,0,41,738,0,-553,20500000
2021-09-16,MAG-7 | SWAG-7 (Factory New),3.542,695,MAG-7,Restricted,FN,0,0,40,739,0,-552,20500000
2021-09-17,MAG-7 | SWAG-7 (Factory New),3.0552,922,MAG-7,Restricted,FN,0,0,39,740,0,-551,20500000
2021-09-18,MAG-7 | SWAG-7 (Factory New),2.958,1050,MAG-7,Restricted,FN,0,0,38,741,0,-550,20500000
2021-09-19,MAG-7 | SWAG-7 (Factory New),3.9494,912,MAG-7,Restricted,FN,0,0,37,742,0,-549,20500000
2021-09-20,MAG-7 | SWAG-7 (Factory New),3.1837,937,MAG-7,Restricted,FN,0,0,36,743,0,-548,20500000
2021-09-21,MAG-7 | SWAG-7 (Factory New),3.7665,703,MAG-7,Restricted,FN,0,0,35,744,0,-547,20500000
2021-09-22,MAG-7 | SWAG-7 (Factory New),3.6667,1465,MAG-7,Restricted,FN,0,0,34,745,0,-546,20500000
2021-09-23,MAG-7 | SWAG-7 (Factory New),3.2995,938,MAG-7,Restricted,FN,0,0,33,746,0,-545,20500000
2021-09-24,MAG-7 | SWAG-7 (Factory New),3.8306,1125,MAG-7,Restricted,FN,0,0,32,747,0,-544,20500000
2021-09-25,MAG-7 | SWAG-7 (Factory New),3.3789,1249,MAG-7,Restricted,FN,0,0,31,748,0,-543,20500000
2021-09-26,MAG-7 | SWAG-7 (Factory New),3.8796,1045,MAG-7,Restricted,FN,0,0,30,749,0,-542,20500000
2021-09-27,MAG-7 | SWAG-7 (Factory New),5.264,1005,MAG-7,Restricted,FN,0,0,29,750,0,-541,20500000
2021-09-28,MAG-7 | SWAG-7 (Factory New),3.6294,859,MAG-7,Restricted,FN,0,0,28,751,0,-540,20500000
2021-09-29,MAG-7 | SWAG-7 (Factory New),4.282,1279,MAG-7,Restricted,FN,0,0,27,752,0,-539,20500000
2021-09-30,MAG-7 | SWAG-7 (Factory New),3.848,1081,MAG-7,Restricted,FN,0,0,26,753,0,-538,20500000
2021-10-01,MAG-7 | SWAG-7 (Factory New),3.7981,936,MAG-7,Restricted,FN,0,0,25,754,0,-537,22000000
2021-10-02,MAG-7 | SWAG-7 (Factory New),3.7258,933,MAG-7,Restricted,FN,0,0,24,755,0,-536,22000000
2021-10-03,MAG-7 | SWAG-7 (Factory New),3.4997,1800,MAG-7,Restricted,FN,0,0,23,756,0,-535,22000000
2021-10-04,MAG-7 | SWAG-7 (Factory New),3.625,804,MAG-7,Restricted,FN,0,0,22,757,0,-534,22000000
2021-10-05,MAG-7 | SWAG-7 (Factory New),3.2149,817,MAG-7,Restricted,FN,0,0,21,758,0,-533,22000000
2021-10-06,MAG-7 | SWAG-7 (Factory New),3.5536,1141,MAG-7,Restricted,FN,0,0,20,759,0,-532,22000000
2021-10-07,MAG-7 | SWAG-7 (Factory New),3.7466,970,MAG-7,Restricted,FN,0,0,19,760,0,-531,22000000
2021-10-08,MAG-7 | SWAG-7 (Factory New),3.6902,911,MAG-7,Restricted,FN,0,0,18,761,0,-530,22000000
2021-10-09,MAG-7 | SWAG-7 (Factory New),2.533,1075,MAG-7,Restricted,FN,0,0,17,762,0,-529,22000000
2021-10-10,MAG-7 | SWAG-7 (Factory New),3.9486,793,MAG-7,Restricted,FN,0,0,16,763,0,-528,22000000
2021-10-11,MAG-7 | SWAG-7 (Factory New),3.4515,560,MAG-7,Restricted,FN,0,0,15,764,0,-527,22000000
2021-10-12,MAG-7 | SWAG-7 (Factory New),3.9846,700,MAG-7,Restricted,FN,0,0,14,765,0,-526,22000000
2021-10-13,MAG-7 | SWAG-7 (Factory New),4.0951,970,MAG-7,Restricted,FN,0,0,13,766,0,-525,22000000
2021-10-14,MAG-7 | SWAG-7 (Factory New),2.7378,1051,MAG-7,Restricted,FN,0,0,12,767,0,-524,22000000
2021-10-15,MAG-7 | SWAG-7 (Factory New),4.7858,900,MAG-7,Restricted,FN,0,0,11,768,0,-523,22000000
2021-10-16,MAG-7 | SWAG-7 (Factory New),3.3077,934,MAG-7,Restricted,FN,0,0,10,769,0,-522,22000000
2021-10-17,MAG-7 | SWAG-7 (Factory New),3.2153,682,MAG-7,Restricted,FN,0,0,9,770,0,-521,22000000
2021-10-18,MAG-7 | SWAG-7 (Factory New),3.2532,618,MAG-7,Restricted,FN,0,0,8,771,0,-520,22000000
2021-10-19,MAG-7 | SWAG-7 (Factory New),4.1009,713,MAG-7,Restricted,FN,0,0,7,772,0,-519,22000000
2021-10-20,MAG-7 | SWAG-7 (Factory New),3.6531,895,MAG-7,Restricted,FN,0,0,6,773,0,-518,22000000
2021-10-21,MAG-7 | SWAG-7 (Factory New),3.1358,3685,MAG-7,Restricted,FN,0,0,5,774,0,-517,22000000
2021-10-22,MAG-7 | SWAG-7 (Factory New),3.7677,1312,MAG-7,Restricted,FN,0,0,4,775,0,-516,22000000
2021-10-23,MAG-7 | SWAG-7 (Factory New),3.6116,1019,MAG-7,Restricted,FN,0,0,3,776,0,-515,22000000
2021-10-24,MAG-7 | SWAG-7 (Factory New),4.3833,817,MAG-7,Restricted,FN,0,0,2,777,0,-514,22000000
2021-10-25,MAG-7 | SWAG-7 (Factory New),3.813,721,MAG-7,Restricted,FN,0,0,1,778,0,-513,22000000
2021-10-26,MAG-7 | SWAG-7 (Factory New),3.522,735,MAG-7,Restricted,FN,0,0,0,779,1,-512,22000000
2021-10-27,MAG-7 | SWAG-7 (Factory New),3.6264,1008,MAG-7,Restricted,FN,0,0,0,780,1,-511,22000000
2021-10-28,MAG-7 | SWAG-7 (Factory New),4.4437,830,MAG-7,Restricted,FN,0,0,0,781,1,-510,22000000
2021-10-29,MAG-7 | SWAG-7 (Factory New),3.347,832,MAG-7,Restricted,FN,0,0,0,782,1,-509,22000000
2021-10-30,MAG-7 | SWAG-7 (Factory New),4.3912,783,MAG-7,Restricted,FN,0,0,0,783,1,-508,22000000
2021-10-31,MAG-7 | SWAG-7 (Factory New),3.7824,650,MAG-7,Restricted,FN,0,0,0,784,1,-507,22000000
2021-11-01,MAG-7 | SWAG-7 (Factory New),3.9546,1180,MAG-7,Restricted,FN,0,0,0,785,1,-506,23500000
2021-11-02,MAG-7 | SWAG-7 (Factory New),3.4556,595,MAG-7,Restricted,FN,0,0,0,786,1,-505,23500000
2021-11-03,MAG-7 | SWAG-7 (Factory New),4.485,814,MAG-7,Restricted,FN,0,0,0,787,1,-504,23500000
2021-11-04,MAG-7 | SWAG-7 (Factory New),3.4741,1155,MAG-7,Restricted,FN,0,0,0,788,1,-503,23500000
2021-11-05,MAG-7 | SWAG-7 (Factory New),3.9589,681,MAG-7,Restricted,FN,0,0,0,789,1,-502,23500000
2021-11-06,MAG-7 | SWAG-7 (Factory New),3.4117,716,MAG-7,Restricted,FN,0,0,0,790,1,-501,23500000
2021-11-07,MAG-7 | SWAG-7 (Factory New),3.6616,768,MAG-7,Restricted,FN,0,0,0,0,1,-500,23500000
2021-11-08,MAG-7 | SWAG-7 (Factory New),3.4929,787,MAG-7,Restricted,FN,0,0,182,1,0,-499,23500000
2021-11-09,MAG-7 | SWAG-7 (Factory New),2.3355,585,MAG-7,Restricted,FN,0,0,181,2,0,-498,23500000
2021-11-10,MAG-7 | SWAG-7 (Factory New),4.3596,953,MAG-7,Restricted,FN,0,0,180,3,0,-497,23500000
2021-11-11,MAG-7 | SWAG-7 (Factory New),3.544,1076,MAG-7,Restricted,FN,0,0,179,4,0,-496,23500000
2021-11-12,MAG-7 | SWAG-7 (Factory New),3.8189,942,MAG-7,Restricted,FN,0,0,178,5,0,-495,23500000
2021-11-13,MAG-7 | SWAG-7 (Factory New),4.3786,1013,MAG-7,Restricted,FN,0,0,177,6,0,-494,23500000
2021-11-14,MAG-7 | SWAG-7 (Factory New),3.5337,824,MAG-7,Restricted,FN,0,0,176,7,0,-493,23500000
2021-11-15,MAG-7 | SWAG-7 (Factory New),4.5926,524,MAG-7,Restricted,FN,0,0,175,8,0,-492,23500000
2021-11-16,MAG-7 | SWAG-7 (Factory New),3.8814,772,MAG-7,Restricted,FN,0,0,174,9,0,-491,23500000
2021-11-17,MAG-7 | SWAG-7 (Factory New),2.5309,774,MAG-7,Restricted,FN,0,0,173,10,0,-490,23500000
2021-11-18,MAG-7 | SWAG-7 (Factory New),3.5543,807,MAG-7,Restricted,FN,0,0,172,11,0,-489,23500000
2021-11-19,MAG-7 | SWAG-7 (Factory New),3.3817,877,MAG-7,Restricted,FN,0,0,171,12,0,-488,23500000
2021-11-20,MAG-7 | SWAG-7 (Factory New),5.1979,1018,MAG-7,Restricted,FN,0,0,170,13,0,-487,23500000
2021-11-21,MAG-7 | SWAG-7 (Factory New),4.1259,1111,MAG-7,Restricted,FN,0,0,169,14,0,-486,23500000
2021-11-22,MAG-7 | SWAG-7 (Factory New),3.9728,1099,MAG-7,Restricted,FN,0,0,168,15,0,-485,23500000
2021-11-23,MAG-7 | SWAG-7 (Factory New),4.4888,692,MAG-7,Restricted,FN,0,0,167,16,0,-484,23500000
2021-11-24,MAG-7 | SWAG-7 (Factory New),4.6594,816,MAG-7,Restricted,FN,0,0,166,17,0,-483,23500000
2021-11-25,MAG-7 | SWAG-7 (Factory New),2.9663,786,MAG-7,Restricted,FN,0,0,165,18,0,-482,23500000
2021-11-26,MAG-7 | SWAG-7 (Factory New),2.8827,1179,MAG-7,Restricted,FN,0,0,164,19,0,-481,23500000
2021-11-27,MAG-7 | SWAG-7 (Factory New),3.6748,1039,MAG-7,Restricted,FN,0,0,163,20,0,-480,23500000
2021-11-28,MAG-7 | SWAG-7 (Factory New),3.6867,968,MAG-7,Restricted,FN,0,0,162,21,0,-479,23500000
2021-11-29,MAG-7 | SWAG-7 (Factory New),3.2582,705,MAG-7,Restricted,FN,0,0,161,22,0,-478,23500000
2021-11-30,MAG-7 | SWAG-7 (Factory New),4.4385,645,MAG-7,Restricted,FN,0,0,160,23,0,-477,23500000
2021-12-01,MAG-7 | SWAG-7 (Factory New),3.9472,660,MAG-7,Restricted,FN,0,0,159,24,0,-476,24000000
2021-12-02,MAG-7 | SWAG-7 (Factory New),3.6258,644,MAG-7,Restricted,FN,0,0,158,25,0,-475,24000000
2021-12-03,MAG-7 | SWAG-7 (Factory New),4.1733,830,MAG-7,Restricted,FN,0,0,157,26,0,-474,24000000
2021-12-04,MAG-7 | SWAG-7 (Factory New),4.1797,1067,MAG-7,Restricted,FN,0,0,156,27,0,-473,24000000
2021-12-05,MAG-7 | SWAG-7 (Factory New),4.3617,974,MAG-7,Restricted,FN,0,0,155,28,0,-472,24000000
2021-12-06,MAG-7 | SWAG-7 (Factory New),3.9081,561,MAG-7,Restricted,FN,0,0,154,29,0,-471,24000000
2021-12-07,MAG-7 | SWAG-7 (Factory New),4.0447,518,MAG-7,Restricted,FN,0,0,153,30,0,-470,24000000
2021-12-08,MAG-7 | SWAG-7 (Factory New),2.9539,830,MAG-7,Restricted,FN,0,0,152,31,0,-469,24000000
2021-12-09,MAG-7 | SWAG-7 (Factory New),3.7469,554,MAG-7,Restricted,FN,0,0,151,32,0,-468,24000000
2021-12-10,MAG-7 | SWAG-7 (Factory New),4.0247,657,MAG-7,Restricted,FN,0,0,150,33,0,-467,24000000
2021-12-11,MAG-7 | SWAG-7 (Factory New),3.6515,629,MAG-7,Restricted,FN,0,0,149,34,0,-466,24000000
2021-12-12,MAG-7 | SWAG-7 (Factory New),3.8136,908,MAG-7,Restricted,FN,0,0,148,35,0,-465,24000000
2021-12-13,MAG-7 | SWAG-7 (Factory New),3.6598,499,MAG-7,Restricted,FN,0,0,147,36,0,-464,24000000
2021-12-14,MAG-7 | SWAG-7 (Factory New),2.9811,576,MAG-7,Restricted,FN,0,0,146,37,0,-463,24000000
2021-12-15,MAG-7 | SWAG-7 (Factory New),3.7191,778,MAG-7,Restricted,FN,0,0,145,38,0,-462,24000000
2021-12-16,MAG-7 | SWAG-7 (Factory New),2.6831,826,MAG-7,Restricted,FN,0,0,144,39,0,-461,24000000
2021-12-17,MAG-7 | SWAG-7 (Factory New),4.3964,812,MAG-7,Restricted,FN,0,0,143,40,0,-460,24000000
2021-12-18,MAG-7 | SWAG-7 (Factory New),3.549,694,MAG-7,Restricted,FN,0,0,142,41,0,-459,24000000
2021-12-19,MAG-7 | SWAG-7 (Factory New),3.4742,719,MAG-7,Restricted,FN,0,0,141,42,0,-458,24000000
2021-12-20,MAG-7 | SWAG-7 (Factory New),3.2245,612,MAG-7,Restricted,FN,0,0,140,43,0,-457,24000000
2021-12-21,MAG-7 | SWAG-7 (Factory New),3.2585,420,MAG-7,Restricted,FN,0,0,139,44,0,-456,24000000
2021-12-22,MAG-7 | SWAG-7 (Factory New),3.8933,643,MAG-7,Restricted,FN,0,0,138,45,0,-455,24000000
2021-12-23,MAG-7 | SWAG-7 (Factory New),3.3157,667,MAG-7,Restricted,FN,0,0,137,46,0,-454,24000000
2021-12-24,MAG-7 | SWAG-7 (Factory New),2.8291,714,MAG-7,Restricted,FN,0,0,136,47,0,-453,24000000
2021-12-25,MAG-7 | SWAG-7 (Factory New),4.4349,938,MAG-7,Restricted,FN,0,0,135,48,0,-452,24000000
2021-12-26,MAG-7 | SWAG-7 (Factory New),3.9483,771,MAG-7,Restricted,FN,0,0,134,49,0,-451,24000000
2021-12-27,MAG-7 | SWAG-7 (Factory New),3.6117,809,MAG-7,Restricted,FN,0,0,133,50,0,-450,24000000
2021-12-28,MAG-7 | SWAG-7 (Factory New),3.8847,782,MAG-7,Restricted,FN,0,0,132,51,0,-449,24000000
2021-12-29,MAG-7 | SWAG-7 (Factory New),3.4373,857,MAG-7,Restricted,FN,0,0,131,52,0,-448,24000000
2021-12-30,MAG-7 | SWAG-7 (Factory New),4.7301,905,MAG-7,Restricted,FN,0,0,130,53,0,-447,24000000
2021-12-31,MAG-7 | SWAG-7 (Factory New),3.4095,833,MAG-7,Restricted,FN,0,0,129,54,0,-446,24000000
2022-01-01,MAG-7 | SWAG-7 (Factory New),3.0393,723,MAG-7,Restricted,FN,0,0,128,55,0,-445,25000000
2022-01-02,MAG-7 | SWAG-7 (Factory New),3.458,844,MAG-7,Restricted,FN,0,0,127,56,0,-444,25000000
2022-01-03,MAG-7 | SWAG-7 (Factory New),3.8027,989,MAG-7,Restricted,FN,0,0,126,57,0,-443,25000000
2022-01-04,MAG-7 | SWAG-7 (Factory New),3.8434,1011,MAG-7,Restricted,FN,0,0,125,58,0,-442,25000000
2022-01-05,MAG-7 | SWAG-7 (Factory New),4.3896,973,MAG-7,Restricted,FN,0,0,124,59,0,-441,25000000
2022-01-06,MAG-7 | SWAG-7 (Factory New),4.0027,1204,MAG-7,Restricted,FN,0,0,123,60,0,-440,25000000
2022-01-07,MAG-7 | SWAG-7 (Factory New),2.7201,1002,MAG-7,Restricted,FN,0,0,122,61,0,-439,25000000
2022-01-08,MAG-7 | SWAG-7 (Factory New),4.0761,1248,MAG-7,Restricted,FN,0,0,121,62,0,-438,25000000
2022-01-09,MAG-7 | SWAG-7 (Factory New),4.4272,911,MAG-7,Restricted,FN,0,0,120,63,0,-437,25000000
2022-01-10,MAG-7 | SWAG-7 (Factory New),4.1317,815,MAG-7,Restricted,FN,0,0,119,64,0,-436,25000000
2022-01-11,MAG-7 | SWAG-7 (Factory New),2.9445,626,MAG-7,Restricted,FN,0,0,118,65,0,-435,25000000
2022-01-12,MAG-7 | SWAG-7 (Factory New),4.4157,879,MAG-7,Restricted,FN,0,0,117,66,0,-434,25000000
2022-01-13,MAG-7 | SWAG-7 (Factory New),3.9749,897,MAG-7,Restricted,FN,0,0,116,67,0,-433,25000000
2022-01-14,MAG-7 | SWAG-7 (Factory New),3.3629,860,MAG-7,Restricted,FN,0,0,115,68,0,-432,25000000
2022-01-15,MAG-7 | SWAG-7 (Factory New),4.1624,1028,MAG-7,Restricted,FN,0,0,114,69,0,-431,25000000
2022-01-16,MAG-7 | SWAG-7 (Factory New),4.2949,756,MAG-7,Restricted,FN,0,0,113,70,0,-430,25000000
2022-01-17,MAG-7 | SWAG-7 (Factory New),4.4779,828,MAG-7,Restricted,FN,0,0,112,71,0,-429,25000000
2022-01-18,MAG-7 | SWAG-7 (Factory New),3.2971,761,MAG-7,Restricted,FN,0,0,111,72,0,-428,25000000
2022-01-19,MAG-7 | SWAG-7 (Factory New),3.6836,1163,MAG-7,Restricted,FN,0,0,110,73,0,-427,25000000
2022-01-20,MAG-7 | SWAG-7 (Factory New),4.6471,1019,MAG-7,Restricted,FN,0,0,109,74,0,-426,25000000
2022-01-21,MAG-7 | SWAG-7 (Factory New),4.0177,1167,MAG-7,Restricted,FN,0,0,108,75,0,-425,25000000
2022-01-22,MAG-7 | SWAG-7 (Factory New),3.1117,1087,MAG-7,Restricted,FN,0,0,107,76,0,-424,25000000
2022-01-23,MAG-7 | SWAG-7 (Factory New),4.086,1143,MAG-7,Restricted,FN,0,0,106,77,0,-423,25000000
